ID,AreaSet,AuctionName,AuctionDateTime,SourceData,EURGBPRate,DeliveryPeriod,IntervalDuration,EURPrices,GBPPrices
10146,SEM-DA,PWR-MRC-D+1,05/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200105110000_20200105113227.csv,0.85521252,06/01/2020 16:00,60,51.41,43.96647565
10147,SEM-DA,PWR-MRC-D+1,05/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200105110000_20200105113227.csv,0.85521252,06/01/2020 17:00,60,64.152,54.86359358
10148,SEM-DA,PWR-MRC-D+1,05/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200105110000_20200105113227.csv,0.85521252,06/01/2020 18:00,60,71,60.72008892
10149,SEM-DA,PWR-MRC-D+1,05/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200105110000_20200105113227.csv,0.85521252,06/01/2020 19:00,60,53.091,45.4040879
10150,SEM-DA,PWR-MRC-D+1,05/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200105110000_20200105113227.csv,0.85521252,06/01/2020 20:00,60,44.435,38.00136833
10151,SEM-DA,PWR-MRC-D+1,05/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200105110000_20200105113227.csv,0.85521252,06/01/2020 21:00,60,42.618,36.44744718
10152,SEM-DA,PWR-MRC-D+1,05/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200105110000_20200105113227.csv,0.85521252,06/01/2020 22:00,60,34.251,29.29188402
10153,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,06/01/2020 23:00,60,33.652,28.65951278
10154,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 00:00,60,30.439,25.92318167
10155,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 01:00,60,12.9,10.98620334
10156,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 02:00,60,-0.25,-0.212910918
10157,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 03:00,60,-0.26,-0.221427354
10158,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 04:00,60,-0.294,-0.250383239
10159,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 05:00,60,-0.294,-0.250383239
10160,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 06:00,60,0,0
10161,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 07:00,60,31.58,26.8949071
10162,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 08:00,60,36.55,31.12757614
10163,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 09:00,60,48.618,41.40521195
10164,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 10:00,60,46.21,39.35445399
10165,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 11:00,60,44.9,38.23880078
10166,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 12:00,60,44.688,38.05825232
10167,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 13:00,60,37.99,32.35394302
10168,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 14:00,60,37.99,32.35394302
10169,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 15:00,60,43.643,37.16828469
10170,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 16:00,60,48.28,41.11735639
10171,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 17:00,60,50.51,43.01652177
10172,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 18:00,60,48.99,41.72202339
10173,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 19:00,60,46.785,39.8441491
10174,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 20:00,60,40.808,34.75387489
10175,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 21:00,60,36.912,31.43587115
10176,SEM-DA,PWR-MRC-D+1,06/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200106110000_20200106113553.csv,0.85164367,07/01/2020 22:00,60,32.93,28.04462605
10177,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,07/01/2020 23:00,60,28.83,24.47783992
10178,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 00:00,60,27.212,23.10409226
10179,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 01:00,60,25.01,21.23450491
10180,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 02:00,60,21.506,18.25946671
10181,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 03:00,60,20.854,17.70589226
10182,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 04:00,60,26.607,22.59042271
10183,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 05:00,60,33.07,28.07777198
10184,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 06:00,60,41.49,35.22669366
10185,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 07:00,60,45,38.2068261
10186,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 08:00,60,46.56,39.5313294
10187,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 09:00,60,51,43.30106958
10188,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 10:00,60,54.99,46.68874149
10189,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 11:00,60,56.52,47.98777358
10190,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 12:00,60,62,52.64051596
10191,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 13:00,60,62,52.64051596
10192,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 14:00,60,69.49,58.9998299
10193,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 15:00,60,93.046,78.99982981
10194,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 16:00,60,126.64,107.5224991
10195,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 17:00,60,170,144.3368986
10196,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 18:00,60,86.5,73.44201017
10197,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 19:00,60,55.229,46.89166219
10198,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 20:00,60,47.97,40.72847662
10199,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 21:00,60,44.846,38.07607385
10200,SEM-DA,PWR-MRC-D+1,07/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200107110000_20200107113638.csv,0.84904058,08/01/2020 22:00,60,41.612,35.33027661
10201,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,08/01/2020 23:00,60,42.467,36.02256353
10202,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 00:00,60,38.536,32.68809919
10203,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 01:00,60,31.997,27.14140309
10204,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 02:00,60,30.74,26.07515489
10205,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 03:00,60,28.81,24.43803554
10206,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 04:00,60,28.879,24.49656468
10207,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 05:00,60,34,28.84044458
10208,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 06:00,60,44.775,37.98032077
10209,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 07:00,60,48.77,41.369073
10210,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 08:00,60,54.17,45.9496142
10211,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 09:00,60,62.5,53.01552313
10212,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 10:00,60,69.18,58.68182224
10213,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 11:00,60,69.4,58.86843688
10214,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 12:00,60,70.01,59.38586838
10215,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 13:00,60,61.95,52.54898652
10216,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 14:00,60,55,46.65366035
10217,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 15:00,60,54.32,46.07685146
10218,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 16:00,60,61.95,52.54898652
10219,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 17:00,60,75,63.61862775
10220,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 18:00,60,57.955,49.16023428
10221,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 19:00,60,51.96,44.07498531
10222,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 20:00,60,44.32,37.59436776
10223,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 21:00,60,44.739,37.94978383
10224,SEM-DA,PWR-MRC-D+1,08/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200108110000_20200108113911.csv,0.84824837,09/01/2020 22:00,60,40.483,34.33963876
10225,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,09/01/2020 23:00,60,44,37.4691306
10226,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 00:00,60,43,36.61755945
10227,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 01:00,60,41.82,35.61270549
10228,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 02:00,60,35.48,30.2137444
10229,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 03:00,60,33.75,28.74052631
10230,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 04:00,60,35.523,30.25036196
10231,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 05:00,60,34.366,29.26509414
10232,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 06:00,60,45.68,38.89977013
10233,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 07:00,60,51.056,43.47781663
10234,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 08:00,60,58.007,49.3970877
10235,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 09:00,60,58.76,50.03832077
10236,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 10:00,60,49.475,42.13148265
10237,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 11:00,60,42.647,36.31695483
10238,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 12:00,60,36.66,31.21859836
10239,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 13:00,60,32,27.2502768
10240,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 14:00,60,29.5,25.12134893
10241,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 15:00,60,28,23.8439922
10242,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 16:00,60,29.5,25.12134893
10243,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 17:00,60,32.55,27.71864093
10244,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 18:00,60,32.55,27.71864093
10245,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 19:00,60,29.5,25.12134893
10246,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 20:00,60,27.267,23.21979055
10247,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 21:00,60,26.31,22.40483696
10248,SEM-DA,PWR-MRC-D+1,09/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200109110000_20200109113447.csv,0.85157115,10/01/2020 22:00,60,10,8.5157115
10249,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,10/01/2020 23:00,60,0,0
10250,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 00:00,60,-2.08,-1.766154374
10251,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 01:00,60,-3.06,-2.598284801
10252,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 02:00,60,-3.13,-2.657722688
10253,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 03:00,60,-3.13,-2.657722688
10254,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 04:00,60,-3.15,-2.674704942
10255,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 05:00,60,-5.417,-4.599643388
10256,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 06:00,60,-3.521,-2.989725746
10257,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 07:00,60,-3,-2.54733804
10258,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 08:00,60,10,8.4911268
10259,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 09:00,60,26.31,22.34015461
10260,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 10:00,60,36.174,30.71580209
10261,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 11:00,60,38.581,32.75961631
10262,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 12:00,60,39.072,33.17653063
10263,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 13:00,60,43.296,36.76318259
10264,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 14:00,60,41.88,35.56083904
10265,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 15:00,60,35.342,30.00934034
10266,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 16:00,60,46.558,39.53298816
10267,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 17:00,60,79,67.07990172
10268,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 18:00,60,81.261,68.99974549
10269,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 19:00,60,65.59,55.69330068
10270,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 20:00,60,54.3,46.10681852
10271,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 21:00,60,46.849,39.78007995
10272,SEM-DA,PWR-MRC-D+1,10/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200110110000_20200110113334.csv,0.84911268,11/01/2020 22:00,60,42.023,35.68226215
10273,SEM-DA,PWR-MRC-D+1,11/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200111110000_20200111113443.csv,0.84904058,11/01/2020 23:00,60,47.33,40.18509065
10274,SEM-DA,PWR-MRC-D+1,11/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200111110000_20200111113443.csv,0.84904058,12/01/2020 00:00,60,43.219,36.69468483
10275,SEM-DA,PWR-MRC-D+1,11/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200111110000_20200111113443.csv,0.84904058,12/01/2020 01:00,60,40.652,34.51519766
10276,SEM-DA,PWR-MRC-D+1,11/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200111110000_20200111113443.csv,0.84904058,12/01/2020 02:00,60,36.08,30.63338413
10277,SEM-DA,PWR-MRC-D+1,11/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200111110000_20200111113443.csv,0.84904058,12/01/2020 03:00,60,29.116,24.72066553
10278,SEM-DA,PWR-MRC-D+1,11/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200111110000_20200111113443.csv,0.84904058,12/01/2020 04:00,60,25.502,21.65223287
10279,SEM-DA,PWR-MRC-D+1,11/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200111110000_20200111113443.csv,0.84904058,12/01/2020 05:00,60,26.48,22.48259456
10280,SEM-DA,PWR-MRC-D+1,11/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200111110000_20200111113443.csv,0.84904058,12/01/2020 06:00,60,33.293,28.26710803
10281,SEM-DA,PWR-MRC-D+1,11/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200111110000_20200111113443.csv,0.84904058,12/01/2020 07:00,60,31.06,26.37120041
